Country;Growth rate per annum 2016.1;Growth rate per annum 2005-15;Share 2016.2;Year;Coal Consumption (Mtoe)
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;2015;2.363
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;2015;12.301
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;2015;3.2753
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;2015;22.9912752559
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;2015;0.0995387836485
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;2015;83.3504351798
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2015;16.879
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;2015;22.252328
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;2015;16.9152044407
US;-0.0877264090609;-0.0375393468003;0.0960426032543;2016;358.430857938
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;2016;1.0572055271
Peru;0.0;-0.0127700470694;0.00021772585751;2016;0.812552562457
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;2016;3.38405389994
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;2016;3.17563952415
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;2016;2.978384
France;-0.010844501586;-0.0460232119106;0.0022281666752;2016;8.31551514001
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2016;4.6813512
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;2016;23.0211160974
Qatar;0.0;0;0.0;2016;0.0
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;2016;6.697788287
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2016;62.6985331539
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2016;19.89874424
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;2016;81.584
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;2016;238.435630741
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1967;4.59595028884
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1967;17.16227434
France;-0.010844501586;-0.0460232119106;0.0022281666752;1967;37.8368517858
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1967;2.01
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1967;9.077
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1967;0.737851
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1967;0.0
India;0.0359940327055;0.0649945458839;0.110383033752;1967;36.0520422535
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1967;0.111
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1967;57.02448
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1967;3.013
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1967;1.033268868
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1968;16.331
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1968;3.2152
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1968;1.873484
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1968;146.641361036
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1968;0.541
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1968;5.70419397
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1968;6.2010221686
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1968;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1968;0.00665564631649
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1968;3.84652353465
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1968;19.0622910098
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1968;0.128
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1968;13.8541545312
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1968;0.0
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1969;15.767
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1969;4.46572640367
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1969;6.25776249164
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;2007;6.89028274483
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2007;13.9861901615
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;2007;5.83016
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;2007;18.786252502
US;-0.0877264090609;-0.0375393468003;0.0960426032543;2008;564.153922614
Peru;0.0;-0.0127700470694;0.00021772585751;2008;0.923019967517
Trinidad & Tobago;0.0;0;0.0;2008;0.0
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;2008;5.3347902933
France;-0.010844501586;-0.0460232119106;0.0022281666752;2008;12.073
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2008;80.1210860801
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;2008;0.156682908188
Kuwait;0.0;0;0.0;1979;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1979;0.0
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1979;39.5311074666
India;0.0359940327055;0.0649945458839;0.110383033752;1979;53.954676056
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1979;1.13929444922
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1979;0.661
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1979;0.416328
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1979;2.666
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1979;816.016488151
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1980;2.324854304
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1980;5.9023871
Chile;0.122766024151;0.102452435823;0.00220625312068;1985;1.173
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1985;38.249
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1985;2.492
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1985;15.076
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1985;1.118928
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1985;0.001347
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1985;0.744595
China;-0.0163160516748;0.0374734655832;0.505774915218;1985;407.24544
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1985;503.662950075
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1986;38.076
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1986;2.739
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1986;14.819
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1986;15.113
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1986;18.63
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1986;3.102244
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1986;0.433027610586
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1986;0.000674
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1986;32.4579631222
India;0.0359940327055;0.0649945458839;0.110383033752;1986;79.2123863833
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1986;1.446
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1986;1.25166427821
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1986;1.5552105725
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1986;331.752143417
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1987;0.26149
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1987;3.86409668482
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1987;10.35
France;-0.010844501586;-0.0460232119106;0.0022281666752;1987;18.35
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1972;139.283
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1972;3.98
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1972;8.693
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1972;75.147
USSR;;;;1972;327.001145744
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1972;0.002995
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1972;439.810592597
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1973;15.637
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1973;0.760040394737
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1973;2.538139338
Chile;0.122766024151;0.102452435823;0.00220625312068;1973;1.112
Trinidad & Tobago;0.0;0;0.0;1973;0.0
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1973;21.7528900353
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1973;0.121454
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1973;7.374
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1974;32.8706046612
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1974;22.7058851629
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1974;0.073
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1974;60.04692
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1974;0.099
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1975;2.03081112066
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1975;0.251905
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1975;2.29609725805
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1975;127.134
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1975;9.83
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1975;1.941121
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1975;5.913
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1975;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1975;0.009975
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1975;0.576824
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1975;0.006
India;0.0359940327055;0.0649945458839;0.110383033752;1975;48.143267606
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1975;0.009
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1975;0.001276
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1975;20.6037255172
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1975;721.098980382
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1976;18.3
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1976;2.8501
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1979;0.164434
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1979;3.961
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1979;0.447
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1965;0.68978694946
Chile;0.122766024151;0.102452435823;0.00220625312068;1965;1.165
Peru;0.0;-0.0127700470694;0.00021772585751;1965;0.0360882630214
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1965;5.08296644476
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1965;8.626
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1965;8.86118276488
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1965;1.27543708799
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1965;3.67
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1965;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1965;0.00651578599628
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1983;56.3801615896
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1983;0.255
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1983;61.35704
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1985;0.345708863284
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1985;4.36930352537
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1985;17.978
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1985;11.933
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1985;62.879
Kuwait;0.0;0;0.0;1985;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1985;0.0
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1985;31.65424668
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1985;0.048981
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1985;3.397
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1985;1.08908259291
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1985;323.681210165
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1986;434.954889506
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1986;10.145529164
Chile;0.122766024151;0.102452435823;0.00220625312068;1986;1.114
Peru;0.0;-0.0127700470694;0.00021772585751;1986;0.1628929015
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1986;10.359
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1986;4.55806343747
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1986;141.047
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1986;7.515
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1986;67.908
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1986;34.417080574
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1986;0.952278
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1986;0.0
Algeria;0.0;-0.132124147807;3.86909377994e-05;1986;0.885
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1986;63.2558602192
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1986;0.073972
China;-0.0163160516748;0.0374734655832;0.505774915218;1986;425.745824
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1986;0.237
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1986;0.007019
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1986;23.331
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1986;1076.27642875
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1987;3.24787427152
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1987;0.993464671053
Chile;0.122766024151;0.102452435823;0.00220625312068;1987;1.148
Ecuador;0.0;0;0.0;1987;0.0
Peru;0.0;-0.0127700470694;0.00021772585751;1987;0.183887455814
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1987;0.428840701389
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1987;9.113769906
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1987;5.10688353874
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1987;7.511
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1987;3.519
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1987;6.90264641253
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1987;8.223
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1987;13.864
USSR;;;;1987;0.0
Qatar;0.0;0;0.0;1987;0.0
Algeria;0.0;-0.132124147807;3.86909377994e-05;1987;1.058
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1987;0.116455
India;0.0359940327055;0.0649945458839;0.110383033752;1987;86.9845085715
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1987;69.58955
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1987;0.327
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1987;0.935533
Ecuador;0.0;0;0.0;1988;0.0
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1988;5.11220980224
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1988;138.813
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1988;3.583
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1988;8.26406802331
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1988;3.007017
USSR;;;;1988;0.0
Kuwait;0.0;0;0.0;1988;0.0
Qatar;0.0;0;0.0;1988;0.0
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1988;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1988;0.000674
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1988;69.6412091338
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1988;1.782
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1988;1.1846974
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1988;25.162
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1988;1121.06683029
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1989;480.54991894
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1989;28.6086271138
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1989;0.521917
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1989;9.676227273
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1989;36.608
France;-0.010844501586;-0.0460232119106;0.0022281666752;1989;19.51
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1989;65.004
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1989;0.886048
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1989;75.33655
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1989;1.952
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1990;9.5976603996
Ecuador;0.0;0;0.0;1990;0.0
Trinidad & Tobago;0.0;0;0.0;1990;0.0
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1990;4.0963504347
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1990;6.0906
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1990;8.0655
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1990;6.2313
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1990;3.46186831413
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1990;19.212
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1990;64.945
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1990;2.370183
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1990;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1990;0.0
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1990;67.3170832779
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1990;3.4219167194
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1990;1.326
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1990;0.021448
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1990;457.403547659
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1975;12.3860535164
Qatar;0.0;0;0.0;1975;0.0
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1975;429.93518893
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1976;1.07387359649
Chile;0.122766024151;0.102452435823;0.00220625312068;1976;0.85
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1965;0.796139692982
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1965;3.6981
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1965;1.742031
